Sentence,Sequence,Tags
"['it', 'is', 'easily', 'portable', 'and', 'i', 'take', 'it', 'everywhere', 'i', 'go', 'and', 'might', 'require', 'internet', 'access', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('easily', 'ADV', 'RB', 'advmod'), ('portable', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('take', 'VERB', 'VBP', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('everywhere', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('go', 'VERB', 'VBP', 'ccomp'), ('and', 'CCONJ', 'CC', 'cc'), ('might', 'VERB', 'MD', 'aux'), ('require', 'VERB', 'VB', 'conj'), ('internet', 'NOUN', 'NN', 'compound'), ('access', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['if', 'i', 'have', 'a', 'few', 'hundred', 'dollars', 'to', 'spare', ' <COMMA> ', 'i', ""'d"", 'buy', 'the', 'pro', 'line', 'though', ' <COMMA> ', 'the', '2.53', 'and', '2.66', 'ghz', 'model', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'advcl'), ('a', 'DET', 'DT', 'quantmod'), ('few', 'ADJ', 'JJ', 'amod'), ('hundred', 'NUM', 'CD', 'nummod'), ('dollars', 'NOUN', 'NNS', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('spare', 'VERB', 'VB', 'relcl'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), (""'d"", 'VERB', 'MD', 'aux'), ('buy', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('pro', 'ADJ', 'JJ', 'amod'), ('line', 'NOUN', 'NN', 'dobj'), ('though', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('2.53', 'NUM', 'CD', 'nummod'), ('and', 'CCONJ', 'CC', 'cc'), ('2.66', 'NUM', 'CD', 'conj'), ('ghz', 'NOUN', 'NN', 'compound'), ('model', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'hard', 'drive', 'crashed', 'as', 'well', ' <COMMA> ', 'and', 'i', 'had', 'to', 'buy', 'a', 'new', ' ', 'power', 'cord', ' <PERIOD> ']","[5, 1, 2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]","[('the', 'DET', 'DT', 'det'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'nsubj'), ('crashed', 'VERB', 'VBD', 'ROOT'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'conj'), ('to', 'PART', 'TO', 'aux'), ('buy', 'VERB', 'VB', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('new', 'ADJ', 'JJ', 'amod'), (' ', 'SPACE', '', ''), ('power', 'NOUN', 'NN', 'compound'), ('cord', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['but', 'enough', 'about', 'that', ' <COMMA> ', 'i', 'am', 'an', 'apple', 'convert', 'for', 'life', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('enough', 'ADV', 'RB', 'advmod'), ('about', 'ADP', 'IN', 'prep'), ('that', 'DET', 'DT', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('apple', 'NOUN', 'NN', 'compound'), ('convert', 'NOUN', 'NN', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('life', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'love', 'it', 'and', 'will', 'probably', 'get', 'another', 'one', 'when', 'this', 'goes', 'to', 'the', 'laptop', 'in', 'the', 'sky', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('love', 'VERB', 'VBP', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('will', 'VERB', 'MD', 'aux'), ('probably', 'ADV', 'RB', 'advmod'), ('get', 'VERB', 'VB', 'conj'), ('another', 'DET', 'DT', 'det'), ('one', 'NOUN', 'NN', 'dobj'), ('when', 'ADV', 'WRB', 'advmod'), ('this', 'DET', 'DT', 'nsubj'), ('goes', 'VERB', 'VBZ', 'advcl'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('sky', 'NOUN', 'NN', 'pobj'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['but', ' <COMMA> ', 'mac', 'makes', 'the', 'switch', 'from', 'pc', 'to', 'mac', 'easy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('but', 'CCONJ', 'CC', 'cc'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('mac', 'NOUN', 'NN', 'nsubj'), ('makes', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('switch', 'NOUN', 'NN', 'dobj'), ('from', 'ADP', 'IN', 'prep'), ('pc', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'aux'), ('mac', 'NOUN', 'NN', 'ccomp'), ('easy', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['another', 'issue', 'i', 'have', 'with', 'it', 'is', 'the', 'battery', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 1, 5]","[('another', 'DET', 'DT', 'det'), ('issue', 'NOUN', 'NN', 'nsubj'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'relcl'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['help', ' <COMMA> ', 'help', ' <COMMA> ', 'other', 'than', 'that', 'gets', 'a', 'great', 'little', 'wonder', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('help', 'VERB', 'VB', 'nsubj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('help', 'VERB', 'VB', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('other', 'ADJ', 'JJ', 'amod'), ('than', 'ADP', 'IN', 'prep'), ('that', 'DET', 'DT', 'pobj'), ('gets', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('little', 'ADJ', 'JJ', 'amod'), ('wonder', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['now', 'i', 'know', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]","[('now', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'ROOT'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['after', '2', 'months', 'of', 'complaints', ' <COMMA> ', 'asus', 'finally', 'sent', 'the', 'right', 'power', 'supply', 'to', 'my', 'techies', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 1, 5]","[('after', 'ADP', 'IN', 'prep'), ('2', 'NUM', 'CD', 'nummod'), ('months', 'NOUN', 'NNS', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('complaints', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('asus', 'X', 'FW', 'advmod'), ('finally', 'ADV', 'RB', 'advmod'), ('sent', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('right', 'ADJ', 'JJ', 'amod'), ('power', 'NOUN', 'NN', 'compound'), ('supply', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'dative'), ('my', 'ADJ', 'PRP$', 'poss'), ('techies', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['even', 'set', 'at', 'the', 'highest', 'level', ' <COMMA> ', 'the', 'computer', 'sacrifices', 'its', ' ', 'queen', 'every', 'time', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('even', 'ADV', 'RB', 'advmod'), ('set', 'VERB', 'VBN', 'advcl'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('highest', 'ADJ', 'JJS', 'amod'), ('level', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('sacrifices', 'VERB', 'VBZ', 'ROOT'), ('its', 'ADJ', 'PRP$', 'poss'), (' ', 'SPACE', '', ''), ('queen', 'NOUN', 'NN', 'dobj'), ('every', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['that', 'included', 'the', 'extra', 'sony', 'sonic', 'stage', 'software', ' <COMMA> ', 'the', 'speakers', 'and', 'the', 'subwoofer', 'i', 'got', ' <LEFT PARENTHESIS> ', 'that', 'was', 'worth', 'the', 'money', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'the', 'bluetooth', 'mouse', 'for', 'my', 'supposedly', 'bluetooth', 'enabled', 'computer', ' <COMMA> ', 'the', 'extended', 'life', 'battery', 'and', 'the', 'docking', 'port', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('that', 'ADJ', 'WDT', 'nsubj'), ('included', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('extra', 'ADJ', 'JJ', 'amod'), ('sony', 'NOUN', 'NN', 'compound'), ('sonic', 'ADJ', 'JJ', 'compound'), ('stage', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('speakers', 'NOUN', 'NNS', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('subwoofer', 'NOUN', 'NN', 'conj'), ('i', 'PRON', 'PRP', 'nsubj'), ('got', 'VERB', 'VBD', 'relcl'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('that', 'DET', 'DT', 'nsubj'), ('was', 'VERB', 'VBD', 'parataxis'), ('worth', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('money', 'NOUN', 'NN', 'npadvmod'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('bluetooth', 'ADJ', 'JJ', 'amod'), ('mouse', 'NOUN', 'NN', 'appos'), ('for', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('supposedly', 'ADV', 'RB', 'advmod'), ('bluetooth', 'NOUN', 'NN', 'pobj'), ('enabled', 'VERB', 'VBD', 'amod'), ('computer', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('extended', 'ADJ', 'JJ', 'amod'), ('life', 'NOUN', 'NN', 'compound'), ('battery', 'NOUN', 'NN', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('docking', 'NOUN', 'NN', 'compound'), ('port', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['my', 'macbook', 'pro', 'works', 'like', 'a', 'dream', ' <COMMA> ', 'it', 'has', 'never', 'overheated', ' <COMMA> ', 'or', 'even', 'been', 'slightly', 'warm', 'for', 'that', 'matter', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('macbook', 'INTJ', 'UH', 'compound'), ('pro', 'ADJ', 'JJ', 'nsubj'), ('works', 'NOUN', 'NNS', 'ROOT'), ('like', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('dream', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('overheated', 'VERB', 'VBN', 'parataxis'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('or', 'CCONJ', 'CC', 'cc'), ('even', 'ADV', 'RB', 'advmod'), ('been', 'VERB', 'VBN', 'conj'), ('slightly', 'ADV', 'RB', 'advmod'), ('warm', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('that', 'DET', 'DT', 'det'), ('matter', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['pc', 'users', 'use', 'the', 'powerpoint', 'program', 'for', 'slide', ' <HYPHEN> ', 'show', 'presentation', 'and', 'mac', 'users', 'utilize', 'keynote', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('pc', 'INTJ', 'UH', 'aux'), ('users', 'NOUN', 'NNS', 'nsubj'), ('use', 'VERB', 'VBP', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('powerpoint', 'NOUN', 'NN', 'compound'), ('program', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('slide', 'NOUN', 'NN', 'compound'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('show', 'NOUN', 'NN', 'compound'), ('presentation', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('mac', 'NOUN', 'NN', 'amod'), ('users', 'NOUN', 'NNS', 'nsubj'), ('utilize', 'VERB', 'VBP', 'conj'), ('keynote', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'ca', ""n't"", 'begin', 'to', 'say', 'how', 'disappointed', 'i', 'am', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('begin', 'VERB', 'VB', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('say', 'VERB', 'VB', 'xcomp'), ('how', 'ADV', 'WRB', 'advmod'), ('disappointed', 'ADJ', 'JJ', 'acomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'ccomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'get', 'a', 'ton', 'of', 'compliments', 'on', 'its', 'size', ' <COMMA> ', 'and', 'speaking', 'as', 'someone', 'who', 'regularly', 'commutes', 'on', 'a', 'bus', ' <COMMA> ', 'i', 'can', 'attest', 'to', 'the', 'fact', 'that', 'this', 'is', 'the', 'perfect', 'size', 'computer', 'if', 'you', ""'re"", 'restricted', 'to', 'the', 'width', 'of', 'your', 'body', 'for', 'computing', 'room', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('get', 'VERB', 'VBP', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('ton', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('compliments', 'NOUN', 'NNS', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('its', 'ADJ', 'PRP$', 'poss'), ('size', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('speaking', 'VERB', 'VBG', 'conj'), ('as', 'ADP', 'IN', 'prep'), ('someone', 'NOUN', 'NN', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), ('regularly', 'ADV', 'RB', 'advmod'), ('commutes', 'VERB', 'VBZ', 'relcl'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('bus', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('attest', 'VERB', 'VB', 'conj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('fact', 'NOUN', 'NN', 'pobj'), ('that', 'ADP', 'IN', 'mark'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'acl'), ('the', 'DET', 'DT', 'det'), ('perfect', 'ADJ', 'JJ', 'amod'), ('size', 'NOUN', 'NN', 'attr'), ('computer', 'NOUN', 'NN', 'appos'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubjpass'), (""'re"", 'VERB', 'VBP', 'auxpass'), ('restricted', 'VERB', 'VBN', 'advcl'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('width', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('your', 'ADJ', 'PRP$', 'poss'), ('body', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('computing', 'NOUN', 'NN', 'compound'), ('room', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'takes', 'me', 'approximately', '3', 'tries', 'to', 'get', 'to', 'each', 'site', ' <COMMA> ', 'then', 'after', 'closing', 'the', 'browser', 'and', 'reopening', 'it', 'it', 'actually', 'works', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('takes', 'VERB', 'VBZ', 'ROOT'), ('me', 'PRON', 'PRP', 'dobj'), ('approximately', 'ADV', 'RB', 'advmod'), ('3', 'NUM', 'CD', 'nummod'), ('tries', 'VERB', 'VBZ', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'xcomp'), ('to', 'ADP', 'IN', 'prep'), ('each', 'DET', 'DT', 'det'), ('site', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('then', 'ADV', 'RB', 'advmod'), ('after', 'ADP', 'IN', 'prep'), ('closing', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('browser', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('reopening', 'VERB', 'VBG', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('actually', 'ADV', 'RB', 'advmod'), ('works', 'VERB', 'VBZ', 'ccomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['easy', 'to', 'carry', ' <COMMA> ', 'can', 'be', 'taken', 'anywhere', ' <COMMA> ', 'can', 'be', 'hooked', 'up', 'to', 'printers', ' <COMMA> ', 'headsets', ' <PERIOD> ']","[3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('easy', 'ADJ', 'JJ', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('carry', 'VERB', 'VB', 'xcomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('can', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'auxpass'), ('taken', 'VERB', 'VBN', 'ROOT'), ('anywhere', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('can', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'auxpass'), ('hooked', 'VERB', 'VBN', 'conj'), ('up', 'PART', 'RP', 'prt'), ('to', 'ADP', 'IN', 'prep'), ('printers', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('headsets', 'NOUN', 'NNS', 'appos'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['also', 'the', 'keyboard', 'does', 'not', 'liht', 'up', 'so', 'unless', 'your', 'sitting', 'in', 'a', 'room', 'with', 'some', 'light', 'you', 'ca', 'nt', 'see', 'anything', 'and', 'that', 's', 'bad', 'for', 'me', 'because', 'my', 'boyfriend', 'tends', 'to', 'watch', 'tv', 'in', 'the', 'dark', 'at', 'night', 'which', 'leaves', 'me', 'with', 'no', 'way', 'of', 'seeing', 'the', 'keyboard', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('also', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('keyboard', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('liht', 'VERB', 'VB', 'ROOT'), ('up', 'PART', 'RP', 'prt'), ('so', 'ADV', 'RB', 'advmod'), ('unless', 'ADP', 'IN', 'mark'), ('your', 'ADJ', 'PRP$', 'nsubj'), ('sitting', 'NOUN', 'NN', 'csubj'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('room', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('some', 'DET', 'DT', 'det'), ('light', 'NOUN', 'NN', 'pobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('see', 'VERB', 'VB', 'advcl'), ('anything', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('that', 'DET', 'DT', 'nsubj'), ('s', 'VERB', 'VBZ', 'conj'), ('bad', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('because', 'ADP', 'IN', 'mark'), ('my', 'ADJ', 'PRP$', 'poss'), ('boyfriend', 'NOUN', 'NN', 'nsubj'), ('tends', 'VERB', 'VBZ', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('watch', 'VERB', 'VB', 'xcomp'), ('tv', 'NOUN', 'NN', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('dark', 'NOUN', 'NN', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('night', 'NOUN', 'NN', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('leaves', 'VERB', 'VBZ', 'relcl'), ('me', 'PRON', 'PRP', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('no', 'DET', 'DT', 'det'), ('way', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('seeing', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('keyboard', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['take', 'the', 'simple', ' <COMMA> ', 'easy', 'solution', 'to', 'your', 'computer', 'problems', 'and', 'stop', 'waiting', 'and', 'smacking', 'your', 'old', 'computer', 'around', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('take', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('simple', 'ADJ', 'JJ', 'amod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('easy', 'ADJ', 'JJ', 'amod'), ('solution', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('your', 'ADJ', 'PRP$', 'poss'), ('computer', 'NOUN', 'NN', 'compound'), ('problems', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('stop', 'VERB', 'VB', 'conj'), ('waiting', 'VERB', 'VBG', 'xcomp'), ('and', 'CCONJ', 'CC', 'cc'), ('smacking', 'VERB', 'VBG', 'conj'), ('your', 'ADJ', 'PRP$', 'poss'), ('old', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'dobj'), ('around', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'is', 'as', 'good', 'as', 'new', ' <PERIOD> ']","[5, 5, 5, 3, 5, 3, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('as', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'acomp'), ('as', 'ADP', 'IN', 'prep'), ('new', 'ADJ', 'JJ', 'amod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
