Sentence,Sequence,Tags
"['it', 'out', 'performs|VERB', 'any', 'other|ADJ', 'laptop|NOUN', 'on', 'the', 'market|NOUN', 'today|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('out', 'PART', 'RP', 'advmod'), ('performs', 'VERB', 'VBZ', 'ROOT'), ('any', 'DET', 'DT', 'det'), ('other', 'ADJ', 'JJ', 'amod'), ('laptop', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('market', 'NOUN', 'NN', 'pobj'), ('today', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'is|VERB', 'what|NOUN', 'i', 'call|VERB', 'a', 'good|ADJ', 'after', 'sales|NOUN', 'service|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 5]","[('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('call', 'VERB', 'VBP', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('good', 'ADJ', 'JJ', 'oprd'), ('after', 'ADP', 'IN', 'prep'), ('sales', 'NOUN', 'NNS', 'compound'), ('service', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['maybe', 'it', ""'s|VERB"", 'acer|NOUN', ' <COMMA> ', 'maybe', 'it', ""'s|VERB"", 'msft|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('maybe', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ccomp'), ('acer', 'NOUN', 'NN', 'attr'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('maybe', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ROOT'), ('msft', 'NOUN', 'NNS', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['so', 'if', 'you', 'want|VERB', 'a', 'good|ADJ', 'machine|NOUN', 'that|ADJ', 'does|VERB', 'almost', 'anything|NOUN', 'this', 'is|VERB', 'the', 'one', ' <COMMA> ', 'if', 'you', 'want|VERB', 'a', 'low|ADJ', 'budget|NOUN', 'computer|NOUN', 'then', 'look|VERB', 'at', 'the', 'other|ADJ', 'great|ADJ', 'brands|NOUN', 'best|ADJ', 'buy|VERB', 'sells|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('so', 'CCONJ', 'CC', 'advmod'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('a', 'DET', 'DT', 'det'), ('good', 'ADJ', 'JJ', 'amod'), ('machine', 'NOUN', 'NN', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('does', 'VERB', 'VBZ', 'relcl'), ('almost', 'ADV', 'RB', 'advmod'), ('anything', 'NOUN', 'NN', 'dobj'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('one', 'NUM', 'CD', 'attr'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'advcl'), ('a', 'DET', 'DT', 'det'), ('low', 'ADJ', 'JJ', 'amod'), ('budget', 'NOUN', 'NN', 'compound'), ('computer', 'NOUN', 'NN', 'nsubj'), ('then', 'ADV', 'RB', 'advmod'), ('look', 'VERB', 'VBP', 'ccomp'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('other', 'ADJ', 'JJ', 'amod'), ('great', 'ADJ', 'JJ', 'amod'), ('brands', 'NOUN', 'NNS', 'pobj'), ('best', 'ADJ', 'JJS', 'amod'), ('buy', 'VERB', 'VBP', 'compound'), ('sells', 'NOUN', 'NNS', 'relcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'took|VERB', 'off', 'a', 'star|NOUN', 'because', 'the', 'machine|NOUN', 'has|VERB', 'a', 'lot|NOUN', 'of', 'junk|NOUN', 'software|NOUN', 'on', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'ROOT'), ('off', 'PART', 'RP', 'prt'), ('a', 'DET', 'DT', 'det'), ('star', 'NOUN', 'NN', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('machine', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'advcl'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('junk', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'would|VERB', 'buy|VERB', 'one', 'of', 'these', 'for', 'every', 'person|NOUN', 'in', 'my|ADJ', 'office|NOUN', 'if', 'i', 'could|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('buy', 'VERB', 'VB', 'ROOT'), ('one', 'NUM', 'CD', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('these', 'DET', 'DT', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('every', 'DET', 'DT', 'det'), ('person', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('office', 'NOUN', 'NN', 'pobj'), ('if', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('could', 'VERB', 'MD', 'advcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['with', 'what|NOUN', 'i', 'do|VERB', 'know|VERB', 'how', 'to', 'do|VERB', ' <COMMA> ', 'the', 'computer|NOUN', 'works|VERB', 'beautiful|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[('with', 'ADP', 'IN', 'prep'), ('what', 'NOUN', 'WP', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('know', 'VERB', 'VB', 'pcomp'), ('how', 'ADV', 'WRB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('do', 'VERB', 'VB', 'xcomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('works', 'VERB', 'VBZ', 'ROOT'), ('beautiful', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['having|VERB', 'had|VERB', 'experience|NOUN', 'with', 'a', 'toshiba|NOUN', 'laptop|NOUN', ' <COMMA> ', 'i', 'was|VERB', 'disappointed|ADJ', 'to', 'find|VERB', 'that', 'the', 'toshiba|NOUN', 'nb305|ADJ', 'laptop|NOUN', 'has|VERB', 'major|ADJ', 'problems|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('having', 'VERB', 'VBG', 'aux'), ('had', 'VERB', 'VBD', 'advcl'), ('experience', 'NOUN', 'NN', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('disappointed', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('find', 'VERB', 'VB', 'xcomp'), ('that', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('toshiba', 'NOUN', 'NN', 'nsubj'), ('nb305', 'ADJ', 'JJ', 'compound'), ('laptop', 'NOUN', 'NN', 'appos'), ('has', 'VERB', 'VBZ', 'ccomp'), ('major', 'ADJ', 'JJ', 'amod'), ('problems', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['tried|VERB', 'to', 'make|VERB', 'a', 'recovey|NOUN', 'disk|NOUN', 'would|VERB', 'nt', 'get|VERB', 'passed|VERB', 'the', 'first|ADJ', 'recovery|NOUN', 'disk|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 2, 5]","[('tried', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('make', 'VERB', 'VB', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('recovey', 'NOUN', 'NN', 'compound'), ('disk', 'NOUN', 'NN', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('get', 'VERB', 'VB', 'auxpass'), ('passed', 'VERB', 'VBN', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('recovery', 'NOUN', 'NN', 'compound'), ('disk', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['most|ADJ', 'everything|NOUN', 'is|VERB', 'fine|ADJ', 'with', 'this', 'machine|NOUN', ' <COLON> ', 'speed|NOUN', ' <COMMA> ', 'capacity|NOUN', ' <COMMA> ', 'build|VERB', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5]","[('most', 'ADJ', 'JJS', 'amod'), ('everything', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('fine', 'ADJ', 'JJ', 'acomp'), ('with', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('machine', 'NOUN', 'NN', 'pobj'), (' <COLON> ', 'PUNCT', ':', 'punct'), ('speed', 'NOUN', 'NN', 'appos'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('capacity', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('build', 'VERB', 'VB', 'acl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'have|VERB', 'never', 'had|VERB', 'it', 'crash|NOUN', ' <COMMA> ', 'randomly', 'turn|VERB', 'off', ' <COMMA> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('had', 'VERB', 'VBN', 'ROOT'), ('it', 'PRON', 'PRP', 'nsubj'), ('crash', 'NOUN', 'NN', 'ccomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('randomly', 'ADV', 'RB', 'advmod'), ('turn', 'VERB', 'VBP', 'conj'), ('off', 'PART', 'RP', 'prt'), (' <COMMA> ', 'PUNCT', '.', 'punct')]"
"['for', 'the', 'same|ADJ', 'price|NOUN', ' <COMMA> ', 'you', 'get|VERB', 'a', 'lot|NOUN', 'more|ADJ', 'in', 'the', 'asus|NOUN', '....', '1920x1080', 'res|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]","[('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'amod'), ('price', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('you', 'PRON', 'PRP', 'nsubj'), ('get', 'VERB', 'VBP', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'npadvmod'), ('more', 'ADJ', 'JJR', 'acomp'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('asus', 'NOUN', 'NN', 'pobj'), ('....', 'PUNCT', 'NFP', 'punct'), ('1920x1080', 'NUM', 'CD', 'nummod'), ('res', 'NOUN', 'NNS', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'made|VERB', 'a', 'photo|NOUN', 'book|NOUN', 'as', 'a', 'gift|NOUN', ' <COMMA> ', 'on', 'my|ADJ', 'computer|NOUN', ' <COMMA> ', 'pushed|VERB', ' <QUOTATION_MARK> ', 'buy|VERB', ' <QUOTATION_MARK> ', 'and', 'it', 'drew|VERB', 'from', 'my|ADJ', 'itunes|NOUN', 'account|NOUN', 'and', 'sent|VERB', 'the', 'book|NOUN', 'to', 'my|ADJ', 'house|NOUN', ' <COMMA> ', 'the', 'book|NOUN', 'was|VERB', 'of', 'perfect|ADJ', 'quality|NOUN', ' <HYPHEN> ', 'exactly', 'how', 'i', 'had|VERB', 'created|VERB', 'it', 'and', 'looked|VERB', 'better|ADJ', 'than', 'i', 'had|VERB', 'even', 'imagined|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('made', 'VERB', 'VBD', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('photo', 'NOUN', 'NN', 'compound'), ('book', 'NOUN', 'NN', 'dobj'), ('as', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('gift', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('on', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('computer', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('pushed', 'VERB', 'VBD', 'conj'), (' <QUOTATION_MARK> ', 'PUNCT', '``', 'punct'), ('buy', 'VERB', 'VBP', 'dobj'), (' <QUOTATION_MARK> ', 'PUNCT', ""''"", 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('drew', 'VERB', 'VBD', 'conj'), ('from', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('itunes', 'NOUN', 'NNS', 'pobj'), ('account', 'NOUN', 'NN', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('sent', 'VERB', 'VBD', 'conj'), ('the', 'DET', 'DT', 'det'), ('book', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'dative'), ('my', 'ADJ', 'PRP$', 'poss'), ('house', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('book', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('perfect', 'ADJ', 'JJ', 'amod'), ('quality', 'NOUN', 'NN', 'pobj'), (' <HYPHEN> ', 'PUNCT', ':', 'punct'), ('exactly', 'ADV', 'RB', 'advmod'), ('how', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('created', 'VERB', 'VBN', 'relcl'), ('it', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('looked', 'VERB', 'VBD', 'conj'), ('better', 'ADJ', 'JJR', 'advmod'), ('than', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('even', 'ADV', 'RB', 'advmod'), ('imagined', 'VERB', 'VBN', 'advcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'use|VERB', 'this', 'for', 'my|ADJ', 'tutoring|NOUN', 'business|NOUN', ' <COMMA> ', 'and', 'since', 'i', ""'m|VERB"", 'always', 'bouncing|VERB', 'from', 'student|NOUN', 'to', 'student|NOUN', ' <COMMA> ', 'it', 'is|VERB', 'ideal|ADJ', 'for', 'portability|NOUN', 'and', 'battery|NOUN', 'life|NOUN', ' <LEFT PARENTHESIS> ', 'yes', ' <COMMA> ', 'it', 'gets|VERB', 'the', '8', 'hours|NOUN', 'as', 'advertised|VERB', ' <EXCLAMATION_MARK> ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('use', 'VERB', 'VBP', 'ROOT'), ('this', 'DET', 'DT', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('tutoring', 'NOUN', 'NN', 'compound'), ('business', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('since', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), (""'m"", 'VERB', 'VBP', 'aux'), ('always', 'ADV', 'RB', 'advmod'), ('bouncing', 'VERB', 'VBG', 'advcl'), ('from', 'ADP', 'IN', 'prep'), ('student', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('student', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('ideal', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('portability', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'conj'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('yes', 'INTJ', 'UH', 'intj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('gets', 'VERB', 'VBZ', 'parataxis'), ('the', 'DET', 'DT', 'det'), ('8', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'dobj'), ('as', 'ADP', 'IN', 'mark'), ('advertised', 'VERB', 'VBN', 'advcl'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'is|VERB', 'in', 'the', 'best|ADJ', 'condition|NOUN', 'and', 'has|VERB', 'a', 'really', 'high|ADJ', 'quality|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('condition', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('has', 'VERB', 'VBZ', 'conj'), ('a', 'DET', 'DT', 'det'), ('really', 'ADV', 'RB', 'advmod'), ('high', 'ADJ', 'JJ', 'amod'), ('quality', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['when', 'it', 'come|VERB', 'time|NOUN', 'for', 'warranty|NOUN', 'service|NOUN', 'to', 'toshiba|VERB', 'you', 'do|VERB', ""n't"", 'matter|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 3, 5]","[('when', 'ADV', 'WRB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('come', 'VERB', 'VBP', 'advcl'), ('time', 'NOUN', 'NN', 'npadvmod'), ('for', 'ADP', 'IN', 'prep'), ('warranty', 'NOUN', 'NN', 'compound'), ('service', 'NOUN', 'NN', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('toshiba', 'VERB', 'VB', 'advcl'), ('you', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('matter', 'VERB', 'VB', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['however', 'the', 'frozen|ADJ', 'screens|NOUN', 'kept|VERB', 'happening|VERB', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5]","[('however', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('frozen', 'ADJ', 'JJ', 'amod'), ('screens', 'NOUN', 'NNS', 'nsubj'), ('kept', 'VERB', 'VBD', 'ROOT'), ('happening', 'VERB', 'VBG', 'xcomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 've|VERB', 'owned|VERB', 'apple|NOUN', 'computers|NOUN', 'and', 'laptops|NOUN', 'for', 'as', 'long', 'as', 'i', 'could|VERB', 'remember|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('owned', 'VERB', 'VBN', 'ROOT'), ('apple', 'NOUN', 'NN', 'compound'), ('computers', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('laptops', 'NOUN', 'NNS', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('as', 'ADV', 'RB', 'advmod'), ('long', 'ADV', 'RB', 'pcomp'), ('as', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('remember', 'VERB', 'VB', 'advcl'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['at', 'least|ADJ', 'those', 'computers|NOUN', 'did|VERB', ""n't"", 'just', 'die|VERB', 'on', 'me', 'like', 'this', 'one|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('at', 'ADP', 'IN', 'advmod'), ('least', 'ADJ', 'JJS', 'advmod'), ('those', 'DET', 'DT', 'det'), ('computers', 'NOUN', 'NNS', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('just', 'ADV', 'RB', 'advmod'), ('die', 'VERB', 'VB', 'ROOT'), ('on', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('like', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('one', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', ""'s|VERB"", 'a', 'mac|NOUN', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('mac', 'NOUN', 'NN', 'attr'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['  ', 'i', 'had|VERB', 'the', 'bulk|NOUN', 'of', 'problems|NOUN', 'with', 'my|ADJ', 'lap|NOUN', 'top|NOUN', 'within', 'the', 'first|ADJ', 'six', 'months|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('bulk', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('problems', 'NOUN', 'NNS', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('lap', 'NOUN', 'NN', 'compound'), ('top', 'NOUN', 'NN', 'pobj'), ('within', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('six', 'NUM', 'CD', 'nummod'), ('months', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'is|VERB', 'my|ADJ', 'first|ADJ', 'lg', 'product|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('first', 'ADJ', 'JJ', 'amod'), ('lg', 'ADP', 'IN', 'amod'), ('product', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['it', 'is|VERB', 'short|ADJ', 'on', 'space|NOUN', ' <COMMA> ', 'and', 'downloads|NOUN', 'always', 'had|VERB', 'problems|NOUN', 'being|VERB', 'completed|VERB', ' <COMMA> ', 'or', 'were|VERB', 'said|VERB', 'to', 'be|VERB', ""'"", 'corrupted|VERB', ""'"", ' <PERIOD> ']","[5, 5, 3, 5, 1, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('short', 'ADJ', 'JJ', 'acomp'), ('on', 'ADP', 'IN', 'prep'), ('space', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('downloads', 'NOUN', 'NNS', 'nsubj'), ('always', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBD', 'conj'), ('problems', 'NOUN', 'NNS', 'nsubjpass'), ('being', 'VERB', 'VBG', 'auxpass'), ('completed', 'VERB', 'VBN', 'ccomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('or', 'CCONJ', 'CC', 'cc'), ('were', 'VERB', 'VBD', 'auxpass'), ('said', 'VERB', 'VBN', 'conj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), (""'"", 'PUNCT', '``', 'punct'), ('corrupted', 'VERB', 'VBN', 'acomp'), (""'"", 'PUNCT', ""''"", 'punct'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['3', ' <RIGHT PARENTHESIS> ', 'horrible|ADJ', 'customer|NOUN', 'support|NOUN']","[5, 5, 3, 1, 2]","[('3', 'PUNCT', 'LS', 'nummod'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('horrible', 'ADJ', 'JJ', 'amod'), ('customer', 'NOUN', 'NN', 'compound'), ('support', 'NOUN', 'NN', 'ROOT')]"
