Sentence,Sequence,Tags
"['i', 'also', 'travel', 'with', 'it', 'and', 'it', 'never', 'gives', 'me', 'any', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('also', 'ADV', 'RB', 'advmod'), ('travel', 'VERB', 'VBP', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('never', 'ADV', 'RB', 'neg'), ('gives', 'VERB', 'VBZ', 'conj'), ('me', 'PRON', 'PRP', 'dative'), ('any', 'DET', 'DT', 'det'), ('problems', 'NOUN', 'NNS', 'dobj')]"
"['just', 'dont', 'waste', 'your', 'time', 'and', 'money', 'on', 'this']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('just', 'ADV', 'RB', 'advmod'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('waste', 'VERB', 'VB', 'ROOT'), ('your', 'ADJ', 'PRP$', 'poss'), ('time', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('money', 'NOUN', 'NN', 'conj'), ('on', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'pobj')]"
"['all', 'i', 'will', 'say', 'now', 'is', 'that', 'it', 'was', 'over', 'two', 'grand', 'less', 'expensive', 'and', 'so', 'much', 'better', 'quality', 'than', 'my', 'hunk', 'of', 'crap', 'vaio']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]","[('all', 'DET', 'DT', 'nsubj'), ('i', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('say', 'VERB', 'VB', 'relcl'), ('now', 'ADV', 'RB', 'advmod'), ('is', 'VERB', 'VBZ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('over', 'ADP', 'IN', 'quantmod'), ('two', 'NUM', 'CD', 'nummod'), ('grand', 'ADJ', 'JJ', 'amod'), ('less', 'ADV', 'RBR', 'advmod'), ('expensive', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('so', 'ADV', 'RB', 'advmod'), ('much', 'ADV', 'RB', 'advmod'), ('better', 'ADJ', 'JJR', 'conj'), ('quality', 'NOUN', 'NN', 'attr'), ('than', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('hunk', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('crap', 'NOUN', 'NN', 'compound'), ('vaio', 'NOUN', 'NN', 'pobj')]"
"['beware', 'their', 'staff', 'could', 'send', 'you', 'back', 'making', 'you', 'feel', 'that', 'only', 'they', 'know', 'what', 'a', 'computer', 'is']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('beware', 'VERB', 'VB', 'csubj'), ('their', 'ADJ', 'PRP$', 'poss'), ('staff', 'NOUN', 'NN', 'dobj'), ('could', 'VERB', 'MD', 'aux'), ('send', 'VERB', 'VB', 'ROOT'), ('you', 'PRON', 'PRP', 'dobj'), ('back', 'ADV', 'RB', 'advmod'), ('making', 'VERB', 'VBG', 'advcl'), ('you', 'PRON', 'PRP', 'nsubj'), ('feel', 'VERB', 'VB', 'ccomp'), ('that', 'ADP', 'IN', 'mark'), ('only', 'ADV', 'RB', 'advmod'), ('they', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'ccomp'), ('what', 'NOUN', 'WP', 'dobj'), ('a', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp')]"
"['and', 'im', 'still', 'paying', 'the', 'bloody', 'financing', 'for', 'a', 'product', 'which', 'didnt', 'last', 'me', 'at', 'least', 'three', 'years']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'dep'), ('still', 'ADV', 'RB', 'advmod'), ('paying', 'VERB', 'VBG', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('bloody', 'ADJ', 'JJ', 'amod'), ('financing', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('product', 'NOUN', 'NN', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('last', 'VERB', 'VB', 'relcl'), ('me', 'PRON', 'PRP', 'dobj'), ('at', 'ADV', 'RB', 'advmod'), ('least', 'ADV', 'RBS', 'advmod'), ('three', 'NUM', 'CD', 'nummod'), ('years', 'NOUN', 'NNS', 'npadvmod')]"
"['games', 'being', 'the', 'main', 'issue']","[5, 5, 5, 5, 3]","[('games', 'NOUN', 'NNS', 'ROOT'), ('being', 'VERB', 'VBG', 'acl'), ('the', 'DET', 'DT', 'det'), ('main', 'ADJ', 'JJ', 'amod'), ('issue', 'NOUN', 'NN', 'attr')]"
"['no', 'problems', 'no', 'lock', 'ups', 'no', 'disappointments']","[5, 5, 5, 5, 5, 5, 5]","[('no', 'DET', 'DT', 'det'), ('problems', 'NOUN', 'NNS', 'ROOT'), ('no', 'DET', 'DT', 'det'), ('lock', 'NOUN', 'NN', 'compound'), ('ups', 'NOUN', 'NNS', 'appos'), ('no', 'DET', 'DT', 'det'), ('disappointments', 'NOUN', 'NNS', 'appos')]"
"['while', 'the', 'computer', 'seems', 'to', 'be', 'set', 'up', 'in', 'a', 'common', 'sense', 'way', 'rather', 'than', 'in', 'geekspeak', 'there', 'are', 'certain', 'quirks', 'that', 'can', 'drive', 'you', 'crazy', 'trying', 'to', 'deal', 'with', 'the', 'pc', 'world']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]","[('while', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('seems', 'VERB', 'VBZ', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'auxpass'), ('set', 'VERB', 'VBN', 'xcomp'), ('up', 'PART', 'RP', 'prt'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('common', 'ADJ', 'JJ', 'amod'), ('sense', 'NOUN', 'NN', 'compound'), ('way', 'NOUN', 'NN', 'pobj'), ('rather', 'ADV', 'RB', 'advmod'), ('than', 'ADP', 'IN', 'prep'), ('in', 'ADP', 'IN', 'prep'), ('geekspeak', 'NOUN', 'NN', 'pobj'), ('there', 'ADV', 'EX', 'expl'), ('are', 'VERB', 'VBP', 'ROOT'), ('certain', 'ADJ', 'JJ', 'amod'), ('quirks', 'NOUN', 'NNS', 'attr'), ('that', 'ADJ', 'WDT', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('drive', 'VERB', 'VB', 'relcl'), ('you', 'PRON', 'PRP', 'dobj'), ('crazy', 'ADJ', 'JJ', 'oprd'), ('trying', 'VERB', 'VBG', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('deal', 'VERB', 'VB', 'xcomp'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('pc', 'NOUN', 'NN', 'compound'), ('world', 'NOUN', 'NN', 'pobj')]"
"['i', 'am', 'definitely', 'sold', 'and', 'not', 'going', 'back', 'to', 'pcs', 'for', 'home', 'use']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubjpass'), ('am', 'VERB', 'VBP', 'auxpass'), ('definitely', 'ADV', 'RB', 'advmod'), ('sold', 'VERB', 'VBN', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('not', 'ADV', 'RB', 'neg'), ('going', 'VERB', 'VBG', 'conj'), ('back', 'ADV', 'RB', 'advmod'), ('to', 'ADP', 'IN', 'aux'), ('pcs', 'NOUN', 'NN', 'advcl'), ('for', 'ADP', 'IN', 'prep'), ('home', 'NOUN', 'NN', 'compound'), ('use', 'NOUN', 'NN', 'pobj')]"
"['i', 'have', 'a', 'lapdesk', 'which', 'i', 'can', 'use', 'but', 'i', 'can', 'still', 'feel', 'the', 'heat', 'through', 'the', 'foam', 'and', 'plastic']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lapdesk', 'NOUN', 'NN', 'dobj'), ('which', 'ADJ', 'WDT', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('use', 'VERB', 'VB', 'relcl'), ('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('still', 'ADV', 'RB', 'advmod'), ('feel', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('heat', 'NOUN', 'NN', 'dobj'), ('through', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('foam', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('plastic', 'NOUN', 'NN', 'conj')]"
"['and', 'its', 'really', 'cheap', 'and', 'you', 'wont', 'regret', 'buying', 'it']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('and', 'CCONJ', 'CC', 'cc'), ('its', 'ADJ', 'PRP$', 'poss'), ('really', 'ADV', 'RB', 'advmod'), ('cheap', 'ADJ', 'JJ', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('wo', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('regret', 'VERB', 'VB', 'ROOT'), ('buying', 'VERB', 'VBG', 'xcomp'), ('it', 'PRON', 'PRP', 'dobj')]"
"['it', 'was', 'over', 'rated']","[5, 5, 3, 4]","[('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('over', 'ADV', 'RB', 'advmod'), ('rated', 'VERB', 'VBN', 'acomp')]"
"['i', 'dont', 'understand', 'how', 'anyone', 'can', 'think', 'this', 'is', 'a', 'great', 'product', 'worth', 'purchasing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('understand', 'VERB', 'VB', 'ROOT'), ('how', 'ADV', 'WRB', 'advmod'), ('anyone', 'NOUN', 'NN', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('think', 'VERB', 'VB', 'ccomp'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('product', 'NOUN', 'NN', 'attr'), ('worth', 'ADJ', 'JJ', 'amod'), ('purchasing', 'NOUN', 'NN', 'xcomp')]"
"['my', 'sister', 'has', 'the', 'same', 'mac', 'as', 'me', 'and', 'she', 'is', 'in', 'a', 'band', 'and', 'uses', 'garageband', 'to', 'record', 'and', 'edit']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('sister', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'amod'), ('mac', 'NOUN', 'NN', 'dobj'), ('as', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('she', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('band', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('uses', 'VERB', 'VBZ', 'conj'), ('garageband', 'NOUN', 'NN', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('record', 'VERB', 'VB', 'xcomp'), ('and', 'CCONJ', 'CC', 'cc'), ('edit', 'VERB', 'VB', 'conj')]"
"['i', 'wasnt', 'really', 'sure', 'i', 'wanted', 'to', 'spend', 'that', 'kind', 'of', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('nt', 'ADV', 'RB', 'advmod'), ('really', 'ADV', 'RB', 'advmod'), ('sure', 'ADJ', 'JJ', 'acomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('wanted', 'VERB', 'VBD', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('spend', 'VERB', 'VB', 'xcomp'), ('that', 'DET', 'DT', 'det'), ('kind', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('money', 'NOUN', 'NN', 'pobj')]"
"['other', 'thoughts', 'do', 'not', 'purchase', 'this', 'product']","[5, 5, 5, 5, 5, 5, 5]","[('other', 'ADJ', 'JJ', 'amod'), ('thoughts', 'NOUN', 'NNS', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('purchase', 'VERB', 'VB', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('product', 'NOUN', 'NN', 'dobj')]"
"['they', 'say', 'that', 'this', 'will', 'invalidate', 'the', 'warranty', 'on', 'the', 'hard', 'drive', 'i', 'dont', 'really', 'understand', 'why', 'but', 'anyway']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('say', 'VERB', 'VBP', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('this', 'DET', 'DT', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('invalidate', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('warranty', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('really', 'ADV', 'RB', 'advmod'), ('understand', 'VERB', 'VB', 'ccomp'), ('why', 'ADV', 'WRB', 'ccomp'), ('but', 'CCONJ', 'CC', 'cc'), ('anyway', 'INTJ', 'UH', 'advmod')]"
"['and', 'looks', 'very', 'sexyyd', 'really', 'the', 'mac', 'book', 'pro', 'is', 'the', 'best', 'laptop', 'specially', 'for', 'students', 'in', 'college', 'if', 'you', 'are', 'not', 'caring', 'about', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('and', 'CCONJ', 'CC', 'cc'), ('looks', 'VERB', 'VBZ', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('sexyyd', 'ADJ', 'JJ', 'acomp'), (' ', 'SPACE', '', ''), ('really', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('mac', 'NOUN', 'NN', 'compound'), ('book', 'NOUN', 'NN', 'nsubj'), ('pro', 'X', 'FW', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('laptop', 'NOUN', 'NN', 'attr'), ('specially', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('students', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('college', 'NOUN', 'NN', 'pobj'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('caring', 'VERB', 'VBG', 'advcl'), ('about', 'ADP', 'IN', 'prep'), ('price', 'NOUN', 'NN', 'pobj')]"
"['i', 'took', 'the', 'computer', 'back', 'in', 'yet', 'again', 'except', 'this', 'time', 'they', 'kept', 'it', 'to', 'send', 'into', 'their', 'geek', 'squad', 'headquarters']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('i', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'dobj'), ('back', 'ADV', 'RB', 'advmod'), ('in', 'ADV', 'RB', 'prep'), ('yet', 'ADV', 'RB', 'advmod'), ('again', 'ADV', 'RB', 'advmod'), ('except', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'pobj'), ('they', 'PRON', 'PRP', 'nsubj'), ('kept', 'VERB', 'VBD', 'relcl'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('send', 'VERB', 'VB', 'xcomp'), ('into', 'ADP', 'IN', 'prep'), ('their', 'ADJ', 'PRP$', 'poss'), ('geek', 'NOUN', 'NN', 'amod'), ('squad', 'ADJ', 'JJ', 'amod'), ('headquarters', 'NOUN', 'NN', 'pobj')]"
"['this', 'is', 'a', 'great', 'laptop', 'and', 'i', 'would', 'recommend', 'it', 'to', 'anyone']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5]","[('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('laptop', 'NOUN', 'NN', 'attr'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('recommend', 'VERB', 'VB', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('anyone', 'NOUN', 'NN', 'pobj')]"
"['thank', 'god', 'for', 'ctrl', 'zbottom', 'line', 'ive', 'been', 'using', 'laptops', 'since', 'the', 'mid', '90s', 'and', 'probably', 'the', 'majority', 'of', 'brands', 'out', 'there']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('thank', 'VERB', 'VBP', 'ROOT'), ('god', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('ctrl', 'NOUN', 'NN', 'compound'), ('zbottom', 'NOUN', 'NN', 'compound'), ('line', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'aux'), ('using', 'VERB', 'VBG', 'relcl'), ('laptops', 'NOUN', 'NNS', 'dobj'), ('since', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('mid', 'ADJ', 'JJ', 'amod'), ('90s', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('probably', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('majority', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('brands', 'NOUN', 'NNS', 'pobj'), ('out', 'ADV', 'RB', 'advmod'), ('there', 'ADV', 'RB', 'advmod')]"
"['they', 'definitely', 'have', 'a', 'superior', 'product']","[5, 5, 5, 5, 3, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('definitely', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VBP', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('superior', 'ADJ', 'JJ', 'amod'), ('product', 'NOUN', 'NN', 'dobj')]"
"['a', 'great', 'computer', 'for', 'light', 'home', 'use', 'and', 'business', 'use']","[5, 3, 5, 5, 3, 1, 2, 5, 1, 2]","[('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('light', 'ADJ', 'JJ', 'amod'), ('home', 'NOUN', 'NN', 'compound'), ('use', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('business', 'NOUN', 'NN', 'compound'), ('use', 'NOUN', 'NN', 'conj')]"
"['bought', 'it', 'to', 'use', 'mostly', 'for', 'oline', 'classes']","[5, 5, 5, 5, 5, 5, 5, 5]","[('bought', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('use', 'VERB', 'VB', 'advcl'), ('mostly', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('oline', 'NOUN', 'NN', 'compound'), ('classes', 'NOUN', 'NNS', 'pobj')]"
"['even', 'with', 'virus', 'protection', 'it', 'always', 'turned', 'off', 'when', 'updates', 'were', 'needed', 'and', 'installed']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[('even', 'ADV', 'RB', 'advmod'), ('with', 'ADP', 'IN', 'prep'), ('virus', 'NOUN', 'NN', 'compound'), ('protection', 'NOUN', 'NN', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('always', 'ADV', 'RB', 'advmod'), ('turned', 'VERB', 'VBD', 'ROOT'), ('off', 'PART', 'RP', 'prt'), ('when', 'ADV', 'WRB', 'advmod'), ('updates', 'NOUN', 'NNS', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('needed', 'VERB', 'VBN', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('installed', 'VERB', 'VBN', 'conj')]"
"['also', 'consider', 'the', 'ms', 'office', 'apps', 'are', 'all', 'trial', 'versions', 'hope', 'you', 'have', 'your', 'own', 'copies']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('also', 'ADV', 'RB', 'advmod'), ('consider', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('ms', 'NOUN', 'NN', 'amod'), ('office', 'NOUN', 'NN', 'compound'), ('apps', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'ccomp'), ('all', 'DET', 'DT', 'det'), ('trial', 'NOUN', 'NN', 'compound'), ('versions', 'NOUN', 'NNS', 'nsubj'), ('hope', 'VERB', 'VBP', 'ccomp'), ('you', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ccomp'), ('your', 'ADJ', 'PRP$', 'poss'), ('own', 'ADJ', 'JJ', 'amod'), ('copies', 'NOUN', 'NNS', 'dobj')]"
"['they', 'are', 'wonderful', 'but', 'very', 'dangerous', 'when', 'it', 'comes', 'to', 'emitting', 'heat']","[5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('wonderful', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('very', 'ADV', 'RB', 'advmod'), ('dangerous', 'ADJ', 'JJ', 'conj'), ('when', 'ADV', 'WRB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('comes', 'VERB', 'VBZ', 'advcl'), ('to', 'ADP', 'IN', 'prep'), ('emitting', 'VERB', 'VBG', 'pcomp'), ('heat', 'NOUN', 'NN', 'dobj')]"
"['this', 'computer', 'was', 'awful']","[5, 5, 5, 3]","[('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('awful', 'ADJ', 'JJ', 'acomp')]"
"['heck', 'if', 'i', 'had', 'enough', 'money', 'i', 'would', 'but', 'it', 'as', 'a', 'gift', 'for', 'someone']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('heck', 'INTJ', 'UH', 'ROOT'), ('if', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'advcl'), ('enough', 'ADJ', 'JJ', 'amod'), (' ', 'SPACE', '', ''), ('money', 'NOUN', 'NN', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'ccomp'), ('but', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'ROOT'), ('as', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('gift', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('someone', 'NOUN', 'NN', 'pobj')]"
"['even', 'so', 'i', 'like', 'playing', 'online', 'games', 'so', 'it', 'was', 'wonderful', 'that', 'there', 'is', 'a', 'feature', 'where', 'i', 'can', 'dualboot', 'windows']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('even', 'ADV', 'RB', 'advmod'), ('so', 'ADP', 'IN', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('like', 'VERB', 'VBP', 'ROOT'), ('playing', 'VERB', 'VBG', 'pcomp'), ('online', 'ADJ', 'JJ', 'amod'), ('games', 'NOUN', 'NNS', 'dobj'), ('so', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('wonderful', 'ADJ', 'JJ', 'acomp'), ('that', 'ADP', 'IN', 'mark'), ('there', 'ADV', 'EX', 'expl'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('feature', 'NOUN', 'NN', 'attr'), ('where', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('dualboot', 'VERB', 'VB', 'relcl'), ('windows', 'NOUN', 'NNS', 'dobj')]"
"['the', 'battery', 'life', 'is', 'amazingly', 'long', 'at', '7hrs', 'and', '5hrs', 'if', 'you', 'use', 'it']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('amazingly', 'ADV', 'RB', 'advmod'), ('long', 'ADJ', 'JJ', 'acomp'), ('at', 'ADP', 'IN', 'prep'), ('7hrs', 'NUM', 'CD', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('5hrs', 'NUM', 'CD', 'conj'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('use', 'VERB', 'VBP', 'advcl'), ('it', 'PRON', 'PRP', 'dobj')]"
